12471974,希望能将随想的每一个旋律踏实做成精致的甜点，微不足道的小学徒在路上。
12605500,人是人 歌是歌 事是事 有了如此 还要如何
12358200,"新浪微博 你讨厌的Doooboi ins Doooboizzz
WORLDwide sugar boi station"
12488150,
12084020,来自加纳的音乐制作人Noisemaker李逵 ，是国内炙手可热的DJ ，也是一名rapper。从小在英国长大非常热爱音乐并深受电子音乐的影响，自学DJ，风格独特被国内外众多粉丝喜爱。
927045,"心浪微勃：Cookinsoul单海锋
关注我的 音乐
thx guy
商业合作私信"
12703191,"乌鲁木齐-北京
weibo @DIFF毅"
1039882,
13153646,fxxk.off xx
12204557,"叶懿瓒，出生于1997年7月15日，生长于新疆伊犁哈萨克自治州伊宁市，现就读于四川音乐学院音乐制作专业。
Young BO$$制作旗下制作人。"
12473008,"潘梦泽
生于一九九六
新疆伊犁伊宁市
歌手/rapper
隶属福克斯主理团队初心制作旗下"
12853799,在中国长得外国人，网络红人。
12853601,张迪，原创音乐人，优秀公益歌手，慈善形象大使。由于多年来一直积极参与国内慈善活动及演出，形象阳光、口碑良好，被慈善公益界誉为“中华慈善公益歌手第一人”。
12185681,此人杰出，闯个江湖。
12466932,"说唱歌手
来自南京
微博：HeyBoy黑豹"
12284097,"First Name Paine
#1996# #乌鲁木齐# 来自 马王 Horse King
微博
@潘潘Mr_Paine
演出商务合作请私信或联系邮箱
315470975@qq.com"
12065096,"黄旭（BooM），1990年8月4日出生于新疆阿克苏，说唱歌手、音乐制作人。
2016年6月与艾福杰尼（Afterjourney）组成沙漠兄弟，在说唱音乐百家争鸣的帝都北京形成了自己独树一帜的风格，人称西部说唱风暴。
2015年4月，发布个人首张单曲《天堂来信》。"
12357157,"姓名：季正宁
出生年月：1998-08-08 籍贯：云南大理
网易云：新秀新秀新- 微博：@新秀新秀新
音乐风格：全能型"
792664,"王大痣（Big Tattoo），1990年8月1日出生于青岛，内地唱作人、音乐制作人、潮牌主理人、设计师、演员、DJ。
2014年录制腾讯视频大型原创音乐真人秀《Hi歌》。2015年入围“阿比鹿音乐奖”年度说唱单曲奖、年度说唱唱片奖、年度说唱音乐人奖，三项提名。"
12071015,中国新生代hiphop歌手 你值得知道的SeanT肖恩恩 2019年中国新说唱第五名
13200778,"CREW:OIKO
组员：Vex 小蓝blue Anodi（beatmaker&amp;DJ）"
12193309,"全面发展在西安并出道已久的全能说唱歌手。对 HIPHOP 音乐发展历程的熟
稔正如他对街头潮流品牌的如数家珍。在各类新风格不断更迭的时代，他作为一位04年就开始说唱的“老人”没有顽固不化的被时代淘汰，反而不断磨练自己新的技艺与时下流行的风格保持并行。在没有丧失自我的同时融合了现在你所能听到的一切新风格在他的音乐中。 曾数次登上国内各大小知名音乐节，演出经验丰富。"
1043161,"代 表 山 西
Re8el 0351
ins:lilboo_rebelgang
weibo: @LilBoo_Re8el"
12788674,"Key to Love
混迹长沙的创作歌手。
SUP_MUSIC创始人之一。
C-BLOCK成员之一。 在Trap横行的年代，KEY.L选择把Trap的精髓抽离出来，而不是一味跟风。
一路在C-BLOCK打磨，不管是自成一派的江湖style还是道系style，KEY.L一直做着街头的音乐。"
12923245,"里包恩ReBorn（本名：杨腾）曾用名aka蕊boom·
生于一九九八
新疆伊犁伊宁市,现居重庆
说唱歌手 隶属初心团队旗下"
12324547,"#COIN
#STONAGANG
#REBELZ
#NOSLEEPGANG
#GOODTRIP.
#E-MAIL:1484572127@qq.com"
28602303,微博：陈阳阳阳呀 私人微信：WHchenyang 2000年生于湖南 一切都是最好的安排
31255686,有些歌，反反复复地听，听厌了听烂了，就删了。隔了好久好久，突然又再听到，旋律一出，当时的回忆全部出现了，甩都甩不掉。像听这首歌，像遇到你。
5770,内地摇滚音乐界的重要人物。1995年，许巍作词作曲的《执着》被歌手田震唱红大江南北，并有机会签约红星生产社出版了首张专辑《在别处》，立刻引起了轰动，专辑在无任何的宣传情况下，销售量达50万张。近年，许巍一直活跃在歌坛，不仅不断发行自己的音乐作品，还不忘向歌坛输送好歌好曲。1998年更作为流行乐界仅有的二位作者，其作品和崔健一起被选入中国当代诗歌文选。
4721,中国大陆歌手，音乐人。1996年10月正式成为“麦田音乐”签约歌手，为简略笔划而定艺名朴树。首支单曲《火车开往冬天》，96年底推出后成绩斐然。99年1月，推出首张个人专辑《我去两千年》。99年12月与华纳唱片正式签订唱片合约，成为其亚太区旗下的第一位内地歌手，其首张专辑《我去两千年》将由华纳重新混录和拍摄最新单曲录影带后，于2000年上半年在海外隆重上市。
13228454,蔡威泽，男， 英文名叫Will Tsai ，出生于台湾的魔术师，2017年登上美国节目《美国达人秀》。
9278,"
宋祖英，苗族，中国音乐学院民族声乐专业毕业，内地知名名歌女歌手，连续24年登上中央电视台春节联欢晚会的舞台，全球唯一一位连续放歌世界杯（2002日韩）、奥运会（2008北京）、世博会（2010上海）、亚运会（2010广州）、大运会（2011深圳）的歌唱家。2006年，专辑《百年留声》获第49届格莱美“最佳古典混合音乐专辑”提名奖，2007年获肯尼迪艺术金奖。"
1033013,"史上最嘻游(稀有)男孩团体嘻游记CUG
阿Ken + 雪糕Snow + 小麦Mai
超乎想象的绝妙组合 翻玩嘻哈的诙谐笑点 通通都在这一记
阿KEN的创意、周杰伦的音乐、加上小麦和雪糕的舞蹈表演，『嘻游记』正式展开嘻哈翻玩音乐的序页。"
3707,郎朗，满族人。国际著名钢琴家，1982年生于辽宁沈阳。被数家美国权威媒体称作“当今这个时代最天才、最闪亮的偶像明星”，他是受聘于世界顶级的柏林爱乐乐团和美国五大交响乐团的第一位中国钢琴家。曾被《人物》杂志称为“将改变世界的20名青年”之一。
189020,
6491,"
郑伊健，香港著名演员及歌手，1988年参加新秀歌唱大赛加入无线电视，因拍摄“阳光柠檬茶”广告而入行，拜永远歌圣罗文（箩记）为师。1991年加盟BMG唱片公司，与郑敬基、蔡济文参加「CASH流行曲创大赛」，并夺得冠军，开始其歌唱事业。曾获得香港电台十大中文金曲之「十优歌手」及五位「全年最高销量砍手大奖」之一。代表作：《友情岁月》、《风云》、《我愿你知道》、《情与义》等。"
10571,"香港著名女歌手及演员，迄今推出了多张大热流行专辑，被誉为香港乐坛天后，新一代的“百变天后”，以及“梅艳芳的接班人”“。在华语地区享有极高知名度，亦是华语地区90年代至今的跨世纪天后级歌手，其唱片总销量在全球逾过2,500万张。连续8度为香港年度最高销量女歌手，7度台湾地区年度唱片销量最高的香港女歌手，是1990年代中期至今香港最成功的女歌手之一。"
3701,"香港知名艺人，商人，慈善家。1986年通过歌唱比赛入行。斩获大量乐坛奖项。以爆红之姿跻身四大天王.是TVB90年代前期当家小生.也是影坛最具文艺气质的巨星影帝.其影视作品风靡亚洲.扬名海外.多次入围国际电影节影帝。主演的甜蜜蜜获美国时代周刊评为世界十大电影第二名。通晓词曲创作,导演,监制等幕后工作。致力于演艺人才的挖掘和培养。在音乐上，黎明的音乐之路虽坎坷，但他从未停止过对音乐理想的追寻。"
2852,"
郭富城，1965年10月26日出生于香港，是香港著名歌手及演员。成名之前为TVB一名舞蹈艺员，1990年凭台湾光阳工业“光阳机车”系列广告被大家熟知，之后更被经理人刘玮慈发掘推出个人首张专辑《对你爱不完》红遍全台湾，随即回香港发展。在港推出唱片，与张学友、刘德华、黎明一同被方逸华女士封为“香港四大天王”。因为在舞台上擅长舞蹈，又被誉为“亚洲舞王”。"
8385, 李蕙敏被著名唱作人伦永亮发掘，17岁便开始了其歌唱生涯，适逢当时正值乐队浪潮，因此被丰艺唱片安排与区海伦组成Echo乐队，被视为与当时行沉静书院路线、同样是二人女子组合梦剧院「打对台」，因为Echo的歌曲大都以劲歌热舞等节拍强劲的大路情歌为主。
2844,古天乐，香港以及华人地区著名演员、歌手，1993年签约无线，后凭《神雕侠侣》演活亦正亦邪的杨过，开始备受注意。1999年凭借《刑事侦缉档案4》中徐飞的角色成为TVB最年轻的视帝。2000年发行专辑《男朋友》，获得不俗的成绩。2001年凭《寻秦记》达到他电视剧时代的巅峰，两度问鼎视帝之后开始将工作重心放入电影。 2009年凭借《一个好爸爸》分别入围第45届金马奖、第28届金像奖最佳男主角。
188046,
6464,张卫健，香港著名男歌手和演员，1992年推出首张个人粤语专辑《真真假假》，唱片大卖并登上各排行榜冠军。2009年末与好兄弟许志安、梁汉文、苏永康组成了歌手组合——Big Four。
2522, 知名歌手、音乐人、演员，具有中国、西班牙和菲律宾血统。1985年出道，曲风西化，是最早将灵魂乐以及音乐引入华语乐坛的先驱之一，并引领舞曲潮流。其音乐生涯伴随着华语乐坛最鼎盛的时代，以慢歌和舞曲并重的实力与成就，红极一时，是极少数同时拥有过人“唱功”和傲人“舞功”的华语歌手，其“杜式情歌”自成一格，同时位列一代“舞王”。
2112,香港著名歌手及演员。20世纪90年代初，陈小春以组合“风火海”出道，发了两张专辑没有反响，1994年首度演出陈德森导演的电影《晚九朝五》，凭此片获提名第十三届香港电影金像奖最佳新人奖，同年凭陈可辛执导的《金枝玉叶》获得最佳男配角奖。直到《古惑仔》播出后才一炮而红。
5835,
3627,康康，本名康晋荣（1967年5月28日－），英文名Kan Kan，是一位台湾综艺节目主持人和歌手。而也善于模仿，曾模仿多位台湾艺人。在2011年5月28日与当时的女友张家霈完成婚礼。康康的本名是康晋荣。“晋”是晉的异体字，两者虽然同音同义，但亲朋好友总是错念为“普”，于是当时还小的康康，便灵机一动自己改名，直到2006年才惊觉已误用“康晉荣”这个名字达25年之久。
187190,
4490,"马浚伟（Steven Ma），1971年10月26日出生于中国香港，演员、歌手。
1993年签约华纳做歌手，1994年加入香港电视广播有限公司。1998年在TVB电视剧《鹿鼎记》里出演康熙，2002年在《洛神》中出演曹植。2006年凭借《铁血保镖》获得万千星辉颁奖典礼”我最喜爱的电视男角色“。 2012年赴中国内地发展，出演《建元风云》、《鸳鸯佩》等电视剧。2013年12月，马浚伟成立个人工作室。"
5356,"
吴奇隆（Nicky Wu／Nicholas Wu）艺名：吴奇隆／霹雳虎 1970年10月31日生于中国台湾，亚洲著名歌手、演员；制作人，企业家。1988年作为小虎队成员出道迅速红遍全亚洲，人称霹雳虎，凭借其俊帅的面容以及利落的身手倾倒了无数少男少女。"
187050,大陆女歌手
8386,黎姿（英文名：Gigi Lai），香港著名演员、歌手，外号“爱美神”，为前无线电视(tvb)旗下经理人合约女艺员。出身演艺世家的黎姿14岁时把念书的机会让给弟弟，中三未念完便踏入演艺圈。1990年代成为歌影视三栖艺人。
2118, 国际功夫电影巨星。六岁时进入中国戏剧学校学习戏曲以武师身份进身电影圈，逐渐发展至演员、导演以至监制。在《纽约日报》评选出史上20位最伟大动作巨星中成龙荣登第一位，为华人争光。成龙以功夫片著称，曾多次打破香港电影票房纪录，其主演的电影全球总票房已经超过200亿元，为华人演员之首。
3688,中国大陆著名歌手，音乐人，大学教授。在华语歌坛极具影响力，中国大陆地区最知名的“音乐教父”。 自1985年夺取首都高校英语和法语歌曲比赛双料冠军以来，一直屹立于歌坛之巅，成为当之无愧的中国流行乐坛的领军人物。早在1990年和1996年刘欢就已先后当选为“全国十大青年作曲家”和“中国十大词曲作家”，并且两次都是同时获得“十大”歌手和“十大”作曲家称号的音乐人。
12091048,也不知道说些什么，如果有梦想就努力实现吧，有事情或者合作可以私信我~~~~~~~
29810013,
12046852,方妍（方言）95后原创歌手，擅长词曲创作，曲风多变，有着独特的嗓音，代表作：《借位亲吻》。
1159101,"| X$WL Squad | Music Producer/DJ | Wechat:royalwong808 | weibo:C0de731 | Credit:bbno$,李佳隆Jello Rio,C-Block等 |"
12453329,FREE MY SOUL
12127712,陷阱音乐制作人 | DJ From X$WL SQUAD .
12024274,"Kafe.Hu——摩登天空MDSK旗下Jazz Hiphop说唱歌手，嗓音沙哑而带有磁性，歌词睿智而带有黑色幽默，音乐中透着浓厚爵士的气息。
Kafe.Hu做真正的Jazz Hiphop，用他的语言表达着一个说唱音乐人+设计师对生活，对爱情，对人和人，对城市的观察和看法。突破有限的视界，破解浮世的烟雾密码，探寻存在于表面之下的真相。"
1153020,"来自内蒙，SAW TATTOO纹身师，新锐说唱歌手。
09年组建硬核乐队“恶犬”，担任乐队吉他。
2010年转战说唱，凭借鲜明突出的个人风格在内蒙展露头脚。而后经过几年的积累与凝聚，对文字的运用更显成熟，作品题材多来自其颇为坎坷的个人经历以及一些社会现象，通过作品表达了对环境，自身以及对信仰的探索，不乏一些尖锐和调侃的语句。"
13113369,"JD：
来自D-MIX说唱团体，中国地下大魔王。
战绩：
2017年《Listenup中文说唱创作大赛》全国6强；
2018年《中国嘻哈现场》全国总冠军；
2018年《Listenup中文说唱创作大赛》全国总冠军；
2018年《中国新说唱》全国23强。"
12059091,"微博：@XSWL-BBC
Instgram：@XSWLBBC BBC，21岁的DJ&amp;制作人，X$WL Squad 厂牌旗下艺人。"
12493701,
12072073,"GO$H
来自重庆的独立说唱厂牌 由重庆以及西南各地区的Rapper/Producer/Beatmaker/DJ等组成
前身为重庆Keep Real说唱团体 是重庆乃至西南地区最早的说唱团体之一
随着时间变迁 团队成员经历新老交替 在2012年成立GO$H厂牌
GO$H一直以来制造着中国西南纯正新鲜的Hiphop音乐 厂牌各成员风格多元 个性鲜明
特别是近年全球Trap热潮来袭 团队成员将西南地区"
12085585,Weibo： SIIVIBA辛巴 来自西安 N/U 小狮王 新歌陆续放出 欢迎收听
12140012,Vico是中国大陆说唱歌手。
12119618,NOUS UNDERGROUND / I M P A C T
12419060,"@梦徐MX
身高：186cm 射手座
街头文化集结厂牌@ROOTSKID (大地之根的孩子)
在高中大学时就担任过小老虎、谢帝、说唱会馆的巡演嘉宾，常年与C-BLOCK、GOSH、活死人、西奥等等艺人合作并同台演出，2016年和Bridge曾短暂组过一个二人组合“B.M.X”，2018年通过中国新说唱海选并顺利进入全国70强却因敏感因素在节目中被剪掉大部分镜头。"
1007061,境由心生 坐观云起。
1212034,"《2019中国新说唱》年度33强
Jr-Jasur *FROMTHECHINAWESTSIDE*新浪微博-JRWESTSIDE*合作聯繫請聯繫新浪微博"
12077010,一个无名之辈，来自长沙的beatmaker，祈望在文化沙漠中寻找音乐宝藏的牧羊少年。
12265481,Rapper / Beatmaker / Producer / 农村外出务工人员
12499279,
6469,台湾男歌手兼音乐创作人。1992年第一张专辑发行正式出道。同年的第二张专辑中，张宇以同名主打歌《用心良苦》迅速走红，广为传唱 。1994年成立”喜得音乐制作”，加盟EMI科艺百代唱片。1998年《月亮太阳》专辑又掀起另一波事业高潮，2004年尝试主持与张小燕合作搭档主持华视综艺节目《快乐星期天》。2008年1月，参与演出华视《欢喜来逗阵》电视剧，并为该剧自写自唱主题曲。
7896,台湾流行音乐女歌手，以歌声浑厚，灵魂唱腔著称。1990年8月，她发行第一张个人专辑“不只是朋友”，以特殊的嗓音、浓郁的唱腔、充沛的情感得到听众肯定，并且得到同年金曲奖“最佳新人奖”及“最佳录音奖”。黄小琥因自小受到西洋音乐的影响及出道前的西洋歌曲累积，她拥有双语唱功实力，更成为PUB演唱的热门歌手。1995年10月的全台三场大型售票演唱会，让她的演艺事业达到了巅峰。
9548,田馥甄，艺名Hebe，台湾知名女艺人，女子演唱团体S.H.E组合成员，出生于台湾新竹县新丰乡，于2000年参加“宇宙2000实力美少女争霸战”选秀活动，并于同年与宇宙唱片（华研唱片前身）签约培训，接着在隔年与Selina、Ella组成S.H.E，并于2001年9月11日发行S.H.E首张专辑《女生宿舍》正式出道。
7063,"台湾女歌手。2006年开春第一女声天生歌姬，公司将她列为台湾乐坛开春第一强炮,A-Lin首张个人专辑《失恋无罪》全台正式发声。首张专辑凭借著深具质感的嗓音，加上抒情类型的主打，大受歌唱选秀节目参赛者及一般观众的喜爱，更受到金曲奖肯定，入围“最佳新人奖”。2008年8月发行《天生歌姬》，其第二张国语大碟，并首度入围“金曲奖最佳女歌手奖”。"
9962,"徐熙娣（小S、Elephant Dee），1978年6月14日生于台湾省台北市，祖籍山东省临沂市郯城县，华语影视女演员、流行乐歌手、节目主持人，毕业于华冈艺校戏剧科。
1993年，徐熙娣与姐姐徐熙媛组成“ASOS”组合，从而正式进入演艺圈。1994年，随ASOS推出组合首张音乐专辑《占领年轻》。1996年，担任中视综艺节目《我猜我猜我猜猜猜》的主持人。"
6082,杨明煌，台湾著名音乐人。毕业于中原大学数学系，1985年加入歌林唱片公司，为诸多流行歌手制作音乐。黄舒骏的《马不停蹄的忧伤》、《雁渡寒潭》、《未来的街头》、《山盟海誓》、《何德何能》由他制作，王靖雯（王菲）的《天空》、 那英的《为你朝思暮想》、《白天不懂夜的黑》由他制作，林慧萍的《说时依旧》、辛晓琪的《味道》、蔡琴的《新感情旧回忆》、黄莺莺的《春光》、 范晓萱的《深呼吸》也都出自他手下。
9951,台湾知名女歌手。1976年考入华冈艺术学校音乐科西乐组，主修声乐，副修钢琴，选修小提琴。1983年自文化大学音乐系毕业，考入山叶音乐班担任音乐讲师。
3716,林隆璇，台湾歌手、作曲家及制作人，是超级偶像的固定评审之一。自1987年发表第一首创作曲《三分之一的时间》以来，林隆璇独特清新的创作风格，以及用心深情的歌喉，在歌坛树立了‘情歌王子’的鲜明形象。已发行个人演唱专辑9张，演奏专辑4张，已发表过歌曲超过500 首，已发表过歌词超过100首，已制作过专辑超过 50张。
10577,周慧敏（1967年11月10日－），香港著名女艺人、歌手及演员，1990年代红极一时。她是演艺圈多栖发展最成功的代表之一，曾经在香港电台担任唱片骑师，后来成为演员及节目主持人，是香港少见歌、影、视及播的四栖艺人。
3057, 著名歌手、词曲作家、制作人、演员、导演以及评委，现任上海东方娱乐传媒集团音乐总监。
6500,台湾知名男歌手，90年代初台湾少年偶像组合红孩儿的主唱成员。在1995年至2000年间出版七张个人唱片专辑，曾入围第七届台湾金曲奖最佳新人奖，传唱歌曲有《用尽一生的爱》﹑《寂寞轰炸》﹑《难道你现在还不知道》等。后因个人财务问题短暂离开演艺圈，现主要从事谐星通告艺人以及主持人和演员的工作，也曾为数部电视剧配唱主题曲，如《绝世》﹑《至尊红颜》等。
10573,张清芳（1966年8月31日－），英文名字Stella，金曲奖与金鼎奖“镀双金”华语世界天后级女歌手、电视与广播节目主持人，也曾尝试戏剧演出。张清芳1980年代即以学生歌手身份走红登峰，艺界持续力道惊人。
5199,邰正宵（1966年11月6日）出生于香港，在台湾念书和成名的歌手。香港高中毕业以后，进入台湾高雄医学院修读医学技术系的同时，亦于民歌餐厅演唱。1988年参加校园民歌比赛获奖，因而进入歌坛成为歌手。1994年起相继以《九百九十九朵玫瑰》、《千纸鹤》、《一千零一夜》一曲曲令人心动的情歌走红于歌坛，被誉为情歌王子、玫瑰王子。
8156,台湾女歌手。主持人。幼时穷苦，与姐姐江蕙在北投的饭店及台北的酒家走唱，自1986年演唱连续剧烟雨蒙蒙主题曲而声名大噪，后来于1987年再度为琼瑶大戏庭院深深主唱该剧主题曲，同名为庭院深深，从此也奠定了在歌坛的地位。
9275,"
苏慧伦，台湾女歌手、演员，华冈艺校戏剧科。1990年3月以邻家女孩姿态出道，发行首张专辑“追得过一切”，清新的形象被封为玉女掌门人、学生情人。 1994年苏慧伦转与滚石唱片签约，在滚石的企划主导下尝试各种不同的曲风及形象包装，1996年起凭着“变身三部曲”：“LEMONTREE”（1996）、“鸭子”（1996）、“傻瓜”（1997）等三张专辑站上声势巅峰。"
5197,"
童安格(Augus Tung)，台湾歌手，与王杰、周华健、齐秦并称台湾四大天王 。1982年，童安格进入宝丽金唱片公司，从音乐制作助理开始其音乐生涯；1983年以旅行者三重唱开始作小型演出，自1985年推出个人首张专辑《想你》后，陆续推出创作专辑，均在台湾热卖，部分作品更被多位香港知名歌手改编或翻唱，其歌唱实力历久不衰，后定居加拿大逐渐淡出台湾歌坛。"
7658,范文芳(1971.01.27-)，客家人，新加坡著名演员、歌手、主持人，在新加坡享有“国宝级演员”的美誉，曾经获得多届新视“红星大奖”十大最受欢迎女艺人奖。2002年演出首部好莱坞电影，正式进军国际影坛，被评为美国好莱坞“春季银幕最难忘女性”，并入围好莱坞MTV电影奖。主演的影视作品有《美梦成真》、《勇者无惧》、《神雕侠侣》、《龙之舞》、《白蛇新传》等。
2148,陈志朋（1971年5月19日—），台湾男艺人，原华人偶像团体鼻祖、风靡全亚洲、华语乐坛最具有时代意义跟代表性的偶像团体小虎队成员之一（小帅虎），后因成员服兵役原因而解散。小虎队解散后陈志朋也发过《记住你的香》、《霸道的温柔》、《情茧》等多张个人专辑。曾出演过多部戏剧作品，1998年在《还珠格格》中饰演的尔泰最被大众所熟知，也曾演出舞台剧《永恒的张国荣》。
1030001,"周深，1992年9月29日出生，贵州贵阳人，浙江卫视《中国好声音》第三季学员，所属那英团队。
2014年，参加浙江卫视《中国好声音》第三季第二期，以一首齐豫的《欢颜》获得导师们的赞赏；9月1日在《中国好声音重返巅峰》节目，带着一首《美错》，赢得了陈晓东和王治平的充分的肯定；10月7日，参加《好声音总决赛》，凭借《贝加尔湖畔》获得“中国好声音”年度金曲。"
1050465,Panta.Q，音乐制作人、词曲创作人、歌手、乐手、DJ，毕业于伯克利音乐学院。2016年制作的单曲《什么鬼》被收录进伯克利音乐学院年度专辑，成为历史上第一首被录入伯克利音乐学院年度专辑的中文歌。
1058098,"王晰，本名王欣，1985年4月9日出生于辽宁省营口市，中国内地流行乐男低音歌手，中国人民解放军海军政治部文工团青年歌唱家、中国音乐家协会会员，毕业于辽宁艺术职业学院流行演唱专业，后就读于沈阳音乐学院。
2007年，参加湖南卫视《快乐男声》的比赛，获得广州唱区四强、全国24强。2008年，推出个人单曲《蓝色大提琴》 。2011年，参加“第八届中国音乐金钟奖流行音乐大赛”，获得男子组金奖。"
31508953,"蔡程昱，中国内地男歌手，出生于1998年1月17日，就读于上海音乐学院。
参与录制湖南卫视《声入人心》。"
12529717,鞠红川，毕业于中央音乐学院。歌手、音乐唱作人、青年男中音歌唱演员、作词人、作曲人。加入《美声四季》组合并2013年荣获CCTV-3《星光大道》年度总冠军。
893267,李琦，内地新生代男歌手，因外形与卢广仲神似，有&quot;蘑菇头&quot;之称。2012年毕业于江苏师范大学音乐系，2013获得年度《中国好声音》第二季全国总决赛总冠军。2014年1月18日，李琦作为《中国好声音》冠军首轮成功晋级《直通春晚》四强，顺利拿到春晚通行证，并在节目最后从冯小刚导演手中正式接过春晚邀请函。
13683259,国家大剧院驻院男高音歌唱家，中国音乐家协会会员，中国艺术家协会理事，北京市东城区音乐家协会副主席，北京市公安消防宣传公益大使，中国文联志愿者协会会员，凤凰卫视新媒体公益形象大使。江西豫章师范学院客座教授，郑州大学西亚斯学院兼职教授。1983年出生于河北，身高190cm。
6471,"微博： http://weibo.com/zhu7
朱七，男，双子座，出生于浙江省温岭市石塘镇，海边渔村，常居杭州。
嗜好木吉他，港台流行音乐，收藏CD。
1995年 有了第一把吉他，同年开始写歌。"
3752,李维，中俄混血，1987年2月3 日出生于新疆乌鲁木齐，中国流行男歌手，唱作人。2014年5月发行个人原创单曲《过客》。同年8月，在第三季中国好声音的舞台上，凭借演绎王骆宾先生的作品《一江水》赢得包括汪峰、那英、齐秦、杨坤四位导师的全部转身，并以澄澈、细腻、真挚、温暖的歌声融化了无数观众的心。
29737127,
12308136,斗鱼直播间：1209 微博：纳豆nado_ 感谢你来听，感谢能陪伴你。
6479,周柏豪（Pakho，Chau Pak Ho），1984年11月12日生于中国香港，中国香港创作歌手、演员、种星堂（Starz People）经纪公司旗下模特儿、艺人篮球队横洲工业篮球队队员。2007年作为歌手出道，同年11月，推出首张个人专辑《Beginning》，夺得 叱咤乐坛流行榜颁奖典礼叱咤乐坛新力军男歌手银奖，第三十届十大中文金曲最有前途新人奖银奖。
9615,"
吴雨霏（Kary Ng，1986年6月9日－），香港著名歌手、演员，人气组合Cookies成员之一，至今已出道十周年（2002－2012）。早期参加活动被香港百代唱片发掘而加入乐坛，现为新艺宝唱片一姐。2004年曾担任摇滚乐队Ping Pung的主唱。"
7409,Yoyo岑宁儿，在香港出生长大，17 岁时前往多伦多求学。毕业后前往北京工作时认识了李宗盛，并在他的鼓励下开始弹吉他和写歌。2010年，Yoyo岑宁儿得到陈奕迅赏识，在其DUO演唱会上担任和声、并独唱〈The End of The World〉后，动人歌声开始为人所知。
9605,香港女歌手。2004年年尾，唱片公司把卫兰翻唱黎明的著名金曲《我这样爱你》及《情深说话未曾讲》英文版本派台迅速引起关注。黎明自组唱片公司后，卫兰成为第一个力捧并且获得极大成功的歌手。2005年发表第一张个人专辑《Day &amp; Night》，并于2005年年尾的香港四大传媒音乐颁奖礼中囊括所有新人女歌手的奖项，更历史性成为首位出道不足一年便入选商台《叱咤乐坛我最喜爱的女歌手》最后五强的女歌手。
8665,连诗雅（Shiga Lin，1988年6月29日－），香港新生代歌手、演员，国籍日本，同时拥有香港永久居留权。
31253654,沈阳音乐学院流行演唱 2017年沈阳赛区快乐男声10强 2018年中国好声音学员 喜欢音乐的就关注我吧
784257,独立音乐人，说唱歌手，来自SHOOC.Studio
1204010,"Tizzy T／谢锐韬
优秀的年轻音乐唱作人和饶舌歌手。
15岁开始接触音乐制作，很快就展现出过人的节奏触觉和天赋。2017年3月，TT加入摩登天空旗下厂牌MDSK，随之发布单曲及MV《020》，反响非凡。2017年获得“工匠精神·青年榜样”颁奖典礼“年度新锐音乐人青年榜样”和网易云音乐原创盛典“年度最受关注音乐人”荣誉奖项。过人的音乐天赋与积极努力的态度，使他正在成为一位新时代下的全能型音乐人。"
3066,"胡彦斌 （Tiger Hu） ，男，1983年7月生于上海，著名歌手、创作人、制作人。
2000年，推出个人首支单曲《玛丽莲梦露》，主唱动画片《我为歌狂》相关歌曲。"
1079074,余佳运，天蝎座。独立音乐人，词曲唱作人，制作人。毕业于伯克利音乐学院。擅长流行R&amp;B，Future R&amp;B等风格。代表作，《我想》《和你》《再一起》。
1008034,"故弄玄虚, 贩卖思想."
12023517,"喝音乐的人
掌控每一个音符，全线条包办自己的作品，将不断的创作和突破视为本能
不被风格定义，不被类别束缚，自成「宫阁」"
188141,"满舒克（YoungJack）Artist/Rapper
新浪微博@满舒克_"
806147,"UZ，来自法国的王牌Trap制作人，Trap音乐界公认的OG之王。
2012年，UZ开始发行《Trap Shit》系列专辑，其以独具特色的Trap音乐迅速在音乐界蹿红，其面具更是为他的音乐添上了几分神秘的色彩。"
12633236,"代表我自己，跟谁都没关系
代表我自己，跟谁都没关系
代表我自己，跟谁都没关系
代表我自己，跟谁都没关系
代表我自己，跟谁都没关系
代表我自己，跟谁都没关系
代表我自己，跟谁都没关系"
12570153,浪子康，内地音乐人，代表作《那天你走后》
30038291,
28387245,安筱冷，2002年9月出生于湖北恩施，一位00后音乐制作人，擅长制作混曲改编舞曲，2017年在网络发布翻唱作品，5月份开始进入各大DJ网站发布作品获得网友喜欢，2018年9月荣登各大音乐播放器热搜排名。
32513670,
31790957,"祺明 内地音乐人 00后电音玩家
代表作《得不到的就更加爱》
中文名：祺明
原名：高明
生日：2002-12-03
代表作：《得不到的就更加爱》
别名：小明同学
国籍：中国
出生地：上海
名族：汉
身高：175CM 祺明在现实生活中有着射手座的坚强毅力，身上有着一股勇往直前的劲儿，他的毅力和自信是难以击倒的。"
1140028,承利，新生代内地音乐人、90后电音玩家，凭借单曲《彻底放下了》、《囧加加》、《天籁之音》等作品走红网络。
31137988,
31264890,
30602346,杨洪才，2000年出生于贵州省毕节市，从小对音乐有着浓厚兴趣，翻唱各类流行音乐。
33013710,
33014461,
32628542,王英涛，1994年出生于云南省昭通市镇雄县塘房镇。别名Aey唐人、AEZR，或许对于他你比较陌生，但是他做的音乐我相信肯定有人听过，在所有人都向往舞台，去做起歌手，王英涛则是做起了DJ音乐，2019年开始发布DJ音乐，并受到网友广泛好评。
30647740,"艺名精彩苏刚,原名王晓刚,90后艺人，擅长混音，2013年在各大网络发布作品，并且获得社会青年好评。"
31032288,
